Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","93","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","30","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","4298","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","5799","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","397","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","9292","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","719","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","87","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1424","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","491","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1315","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","51","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2350","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","4275","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1160","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","462","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","882","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","39","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1413","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","541","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2987","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2457","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","69","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","874","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2109","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","54","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","5240","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","304","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","745","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","57","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","4360","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","94","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1093","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","6946","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","372","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","347","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","15747","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","704","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","5677","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1798","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","56","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","716","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","22","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","66","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","120","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","171","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","552","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","165","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","657","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2085","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","84","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","728","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","693","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","147","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1508","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","294","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2821","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","73","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","128","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
